ipa_funding,ma_premium,ma_risk_score,mbr_with_rx_rebates,partd_premium,pcp_cap,pcp_ffs,plan_premium,prof,reinsurance,risk_score_partd,rx,rx_rebates,rx_with_rebates,rx_without_rebates,spec_cap
16842.32,22782.07,23.97,519.78,573.1,742.31,0.0,21363.13,0.0,8.09,0.0,6534.18,0.0,6583.78,6911.65,670.96
13793.15,15205.61,20.41,213.54,452.95,658.51,0.0,18322.21,0.0,8.24,0.0,727.14,0.0,706.98,722.39,677.71
7280.5,9285.22,12.98,365.54,227.44,662.88,0.0,9756.9,0.0,9.28,0.0,412.78,0.0,429.41,462.47,695.91
16942.33,18146.37,24.8,207.16,173.44,724.64,0.0,18013.84,1025.81,8.97,0.0,192.23,0.0,204.75,192.23,662.38
7938.32,8239.34,10.39,329.47,98.11,684.93,0.0,8342.77,0.0,9.14,0.0,0.0,0.0,0.0,0.0,737.83
4574.69,5279.29,6.04,690.97,129.45,664.14,0.0,5202.59,0.0,8.82,0.0,581.02,0.0,623.44,598.73,706.12
7255.43,8830.91,12.57,323.55,119.07,699.3,0.0,9548.52,0.0,7.95,0.0,0.0,0.0,0.0,0.0,615.76
8191.0,8874.67,10.6,357.86,144.29,769.23,0.0,9023.69,0.0,8.83,0.0,0.0,0.0,0.0,0.0,616.32
8486.58,9448.4,12.74,6702.95,151.96,686.27,0.0,9692.7,8260.42,8.5,0.0,3830.03,0.0,3654.12,3868.12,684.59
9206.29,12668.54,13.12,275.66,210.41,669.86,0.0,12833.59,0.0,8.9,0.0,214.31,0.0,183.01,194.87,655.29
14047.39,14014.6,20.14,181.73,176.77,750.27,0.0,16672.76,0.0,7.95,0.0,0.0,0.0,0.0,0.0,637.92
10384.05,11791.57,13.24,283.46,286.98,648.75,0.0,10719.46,0.0,8.7,0.0,324.5,0.0,301.27,340.69,672.3
8262.6,10126.32,10.04,351.93,83.65,682.26,0.0,9076.24,0.0,8.7,0.0,0.0,0.0,0.0,0.0,727.47
6230.69,6549.81,8.92,495.2,102.79,645.76,0.0,6925.75,0.0,8.82,0.0,451.68,0.0,445.69,450.81,639.73
13250.25,13669.9,20.22,219.76,1035.87,659.75,0.0,15682.35,0.0,8.33,0.0,491.58,0.0,438.28,447.82,657.85
3978.68,4546.35,2.49,668.52,202.83,727.65,0.0,4194.71,0.0,9.16,0.0,0.0,0.0,0.0,0.0,740.26
13389.23,14911.21,19.58,267.45,319.3,728.41,0.0,17805.15,0.0,8.4,0.0,1409.29,0.0,1462.2,1574.2,697.35
3714.77,4619.86,5.15,631.1,81.89,723.14,0.0,4648.0,0.0,8.73,0.0,0.0,0.0,0.0,0.0,697.35
11712.23,14787.14,21.93,210.81,205.36,700.7,0.0,13411.14,0.0,9.47,0.0,0.0,0.0,0.0,0.0,690.2
7089.45,8029.66,8.68,333.8,107.03,675.68,0.0,9494.96,0.0,8.09,0.0,57.9,0.0,61.18,65.07,647.11
13059.54,16346.6,18.22,238.3,214.6,703.52,0.0,18106.54,0.0,9.15,0.0,870.03,0.0,902.11,908.02,682.51
10749.11,11347.99,13.78,320.03,286.87,718.69,0.0,11720.98,0.0,8.34,0.0,1081.84,0.0,930.2,1002.84,725.91
10054.93,11633.92,16.31,238.93,194.51,698.6,0.0,14189.97,0.0,9.2,0.0,165.28,0.0,180.51,161.52,644.63
22342.07,26027.99,43.67,105.07,232.44,730.69,0.0,29151.23,0.0,9.51,0.0,0.0,0.0,0.0,0.0,718.17
11664.06,12699.7,14.49,257.3,212.89,702.11,0.0,14252.54,0.0,9.14,0.0,0.0,0.0,0.0,0.0,713.6
5882.3,7377.83,8.56,535.36,204.44,720.91,0.0,7130.7,0.0,8.55,0.0,275.08,0.0,294.22,257.3,652.12
3101.33,3218.87,3.66,842.56,56.35,664.77,0.0,3803.39,0.0,8.24,0.0,0.0,0.0,0.0,0.0,709.84
2952.49,2949.44,2.86,921.46,52.46,714.29,0.0,3554.56,0.0,9.32,0.0,0.0,0.0,0.0,0.0,733.01
6742.74,7940.55,7.96,256.38,264.35,0.0,0.0,8448.58,0.0,9.46,0.0,305.43,0.0,299.86,299.86,770.76
12778.71,16376.24,18.61,99.74,343.83,0.0,0.0,15611.43,0.0,9.25,0.0,0.0,0.0,0.0,0.0,755.91
6086.47,6833.93,6.2,476.56,262.8,0.0,999.82,6562.1,1168.95,9.02,0.0,250.35,0.0,262.34,231.48,690.15
8320.81,9581.75,9.28,155.09,285.95,0.0,0.0,9879.92,0.0,9.25,0.0,76.07,0.0,70.89,77.52,781.0
5420.42,5955.95,5.05,531.12,294.86,0.0,1190.62,5929.35,1008.13,8.79,0.0,155.44,0.0,162.75,153.0,718.96
8163.47,9869.21,10.98,368.62,208.28,0.0,1094.21,9397.02,1198.2,8.17,0.0,338.52,0.0,339.62,290.65,728.61
2311.61,2677.92,1.6,517.53,74.84,0.0,0.0,2835.08,0.0,9.65,0.0,0.0,0.0,0.0,0.0,692.18
13451.11,14267.16,15.72,125.01,420.55,0.0,0.0,15673.81,0.0,9.28,0.0,0.0,0.0,0.0,0.0,775.85
4340.96,4865.04,4.57,963.11,201.99,0.0,1173.93,4247.97,1688.98,9.2,0.0,585.14,0.0,614.81,629.49,697.65
11571.0,14067.76,17.99,433.45,320.14,0.0,1207.74,12539.87,3510.79,8.29,0.0,26.49,0.0,25.24,25.9,782.73
7300.4,8451.13,11.52,320.42,121.14,0.0,799.47,8469.08,814.18,9.16,0.0,87.95,0.0,100.21,92.84,699.72
20535.21,24767.9,32.24,632.29,343.97,0.0,2466.3,21900.57,8701.67,8.17,0.0,1489.41,0.0,1293.04,1475.21,764.92
7222.93,8151.23,9.86,217.41,93.42,0.0,0.0,7667.97,0.0,9.19,0.0,0.0,0.0,0.0,0.0,783.6
3393.54,4323.05,4.41,410.32,55.29,0.0,0.0,4169.21,0.0,9.52,0.0,67.6,0.0,68.79,64.2,709.57
3567.23,4524.86,2.84,348.97,57.46,0.0,0.0,4159.71,0.0,8.57,0.0,0.0,0.0,0.0,0.0,654.33
2994.97,3141.02,2.92,427.87,69.95,0.0,0.0,3297.09,0.0,8.75,0.0,0.0,0.0,0.0,0.0,678.87
4161.4,4510.98,3.1,374.52,172.55,0.0,0.0,4985.64,0.0,8.22,0.0,139.61,0.0,151.31,144.46,727.11
7377.27,8019.79,11.57,160.6,146.3,0.0,0.0,8154.68,0.0,9.34,0.0,31.35,0.0,30.53,34.79,716.77
9734.39,11403.72,15.33,131.43,356.32,0.0,0.0,10528.65,0.0,9.5,0.0,3.13,0.0,3.05,3.06,654.33
2735.39,3363.64,2.58,501.59,55.81,0.0,0.0,2937.37,0.0,8.89,0.0,0.0,0.0,0.0,0.0,784.47
3407.19,4331.22,2.66,354.07,66.46,0.0,0.0,3863.58,0.0,9.66,0.0,0.0,0.0,0.0,0.0,740.06
2823.98,3295.49,2.67,594.12,68.39,0.0,0.0,3480.53,0.0,8.13,0.0,92.08,0.0,84.31,91.2,657.99
4190.03,4216.76,4.65,341.59,117.49,0.0,0.0,4508.34,0.0,8.18,0.0,55.51,0.0,52.53,49.21,743.96
5503.15,5905.76,5.12,247.6,245.75,0.0,0.0,6754.59,0.0,8.26,0.0,0.0,0.0,0.0,0.0,653.12
4438.07,5110.79,5.37,270.09,137.6,0.0,0.0,4848.31,0.0,8.02,0.0,23.73,0.0,22.0,23.81,682.14
3492.12,4246.82,4.31,316.81,118.81,0.0,0.0,4228.98,0.0,9.21,0.0,0.0,0.0,0.0,0.0,692.18
6074.85,6434.07,8.26,230.17,80.16,0.0,0.0,6849.7,0.0,7.92,0.0,0.0,0.0,0.0,0.0,660.45
10778.14,12216.7,12.09,164.39,413.32,0.0,466.15,13719.74,448.67,9.45,0.0,107.65,0.0,108.45,98.6,661.07
8359.79,8969.21,8.9,391.36,356.69,0.0,0.0,8572.7,0.0,9.21,0.0,1154.56,0.0,1243.19,1282.58,666.69
7891.94,8034.42,10.25,194.03,225.43,0.0,0.0,8086.03,0.0,8.9,0.0,72.43,0.0,69.73,81.28,762.44
12750.0,13485.69,16.94,134.91,349.72,0.0,0.0,15150.75,0.0,9.42,0.0,0.0,0.0,0.0,0.0,766.58
10982.66,13182.02,13.58,238.99,233.52,0.0,1155.34,13168.19,1100.6,8.41,0.0,149.79,0.0,135.85,156.71,729.36
11469.67,13880.9,14.17,166.87,1119.52,0.0,685.15,13675.89,780.39,9.65,0.0,146.04,0.0,141.11,168.63,642.42
18030.13,18800.98,21.39,676.21,442.71,0.0,0.0,20696.19,0.0,9.54,0.0,10881.46,0.0,10115.01,10596.21,753.49
4021.11,4544.46,4.13,1207.94,128.63,0.0,459.56,4335.73,453.59,8.4,0.0,2710.96,0.0,2994.56,2870.89,773.3
4803.25,5796.96,6.62,349.01,193.2,0.0,0.0,6061.75,0.0,7.97,0.0,655.94,0.0,652.07,610.04,714.6
25579.47,31046.65,39.49,107.97,459.07,0.0,994.42,29756.07,1042.09,7.95,0.0,237.09,0.0,254.75,227.48,665.43
7130.57,7924.88,7.83,2135.01,270.87,0.0,0.0,7932.63,0.0,8.49,0.0,14879.26,0.0,14767.03,14455.49,692.18
9195.36,10624.69,11.21,250.58,260.34,0.0,0.0,9837.39,0.0,8.18,0.0,0.0,0.0,0.0,0.0,705.31
3282.28,3370.75,3.35,374.33,51.2,0.0,0.0,3459.5,0.0,8.14,0.0,0.0,0.0,0.0,0.0,724.87
5152.07,6143.33,4.68,287.12,148.73,0.0,0.0,6470.18,170.13,8.73,0.0,0.0,0.0,0.0,0.0,761.62
16620.24,21323.55,24.07,421.91,373.61,0.0,736.11,19461.07,793.57,8.48,0.0,4648.1,0.0,5079.21,4460.96,697.94
13108.72,15497.35,15.8,263.62,551.77,0.0,0.0,16565.65,0.0,8.39,0.0,1060.39,0.0,1113.08,1219.44,775.81
12063.8,14037.94,17.68,2672.87,1807.48,0.0,0.0,14112.36,0.0,8.7,0.0,29155.67,0.0,28826.22,32917.69,787.19
13463.67,15281.18,17.84,140.22,442.65,0.0,0.0,15469.75,0.0,8.07,0.0,193.05,0.0,193.41,203.74,729.11
7081.61,8645.09,8.22,907.23,198.56,0.0,0.0,8243.95,0.0,8.37,0.0,5711.54,0.0,5675.32,4952.81,733.38
7076.39,8717.35,9.15,335.09,431.28,0.0,0.0,8349.14,0.0,7.91,0.0,719.15,0.0,622.33,686.73,786.37
21921.74,26177.27,33.16,337.63,531.27,0.0,2338.48,25184.3,4969.1,8.94,0.0,938.24,0.0,969.79,1042.92,779.02
3310.87,4292.45,2.63,476.17,65.15,0.0,0.0,4532.85,0.0,8.01,0.0,0.0,0.0,0.0,0.0,778.22
30997.08,31410.67,43.72,84.63,372.47,0.0,226.3,30998.78,194.68,9.39,0.0,302.46,0.0,277.39,286.9,790.51
10541.55,12853.91,15.38,4916.65,542.17,0.0,0.0,13374.51,0.0,8.48,0.0,60792.21,0.0,62000.42,57268.02,709.81
16934.33,21325.79,24.31,103.1,268.14,0.0,0.0,18393.06,0.0,9.52,0.0,73.26,0.0,73.4,84.11,823.44
3288.41,3937.07,3.91,517.85,72.85,0.0,0.0,4337.16,0.0,8.24,0.0,0.0,0.0,0.0,0.0,817.17
15670.09,15044.22,18.01,158.94,842.25,0.0,0.0,15485.73,0.0,8.07,0.0,195.51,0.0,181.55,192.83,803.19
3960.12,4174.73,3.1,425.57,154.51,0.0,0.0,4496.83,0.0,9.28,0.0,0.0,0.0,0.0,0.0,809.25
12479.87,15497.02,16.06,397.07,374.85,0.0,0.0,15346.15,0.0,9.14,0.0,3142.01,0.0,2929.48,3355.86,804.91
6685.33,7371.81,8.68,298.95,282.95,0.0,0.0,9196.24,0.0,9.33,0.0,132.64,0.0,156.38,137.38,818.95
22597.14,26595.25,30.08,278.02,626.01,0.0,33.62,25282.96,3523.45,8.06,0.0,374.93,0.0,422.47,395.18,802.33
5428.57,5365.57,5.16,441.32,80.64,0.0,0.0,6429.08,0.0,8.22,0.0,46.41,0.0,48.89,53.65,726.99
13595.97,15264.56,17.22,477.75,357.68,0.0,0.0,14131.1,0.0,8.44,0.0,4350.1,0.0,4400.42,3985.52,763.97
8402.84,10072.44,13.1,174.35,260.97,0.0,0.0,10021.7,0.0,7.93,0.0,41.72,0.0,39.12,42.56,814.51
8706.21,10711.77,10.72,355.55,347.99,0.0,1121.56,11529.63,1211.65,8.9,0.0,565.11,0.0,581.31,481.51,760.87
9447.87,13004.62,12.17,283.98,186.01,0.0,703.08,13041.93,740.45,8.75,0.0,216.46,0.0,205.44,228.24,697.29
7891.2,9475.08,11.66,389.02,344.32,0.0,685.78,9473.62,748.56,9.54,0.0,848.58,0.0,789.68,925.8,711.83
2953.51,3693.05,3.69,538.3,68.13,0.0,0.0,3750.71,0.0,8.63,0.0,0.0,0.0,0.0,0.0,793.01
17905.76,22252.42,25.92,548.36,303.98,0.0,0.0,22440.36,0.0,9.36,0.0,8902.08,0.0,10108.17,8868.49,700.54
29088.88,34561.6,43.07,57.93,645.63,0.0,0.0,36117.8,111.92,8.08,0.0,0.0,0.0,0.0,0.0,804.91
3911.88,4238.38,4.5,2691.44,128.22,0.0,0.0,4474.82,0.0,7.92,0.0,9218.19,0.0,8579.31,9387.97,696.64
3803.54,5118.51,5.04,508.28,59.23,0.0,0.0,5331.51,0.0,8.62,0.0,339.1,0.0,385.75,389.98,808.37
4845.63,5533.72,4.45,415.53,336.46,0.0,223.3,6335.46,253.81,9.35,0.0,78.58,0.0,74.38,78.83,749.48
4511.71,5860.22,5.0,345.25,64.9,0.0,0.0,6053.68,0.0,9.3,0.0,0.0,0.0,0.0,0.0,796.37
16870.17,21485.73,20.73,210.25,611.35,0.0,1116.36,21928.54,1179.05,8.06,0.0,671.06,0.0,754.69,666.79,810.12
10127.59,14164.61,13.98,190.07,197.78,0.0,538.89,12569.72,486.69,9.41,0.0,133.32,0.0,149.84,129.18,694.71
8674.96,12078.43,16.05,287.65,262.22,0.0,0.0,12090.5,0.0,8.42,0.0,877.61,0.0,938.92,919.65,693.43
17727.98,23902.51,27.39,92.21,293.15,0.0,0.0,20471.28,0.0,9.39,0.0,0.0,0.0,0.0,0.0,688.34
30890.06,38711.64,45.44,4556.63,2761.57,0.0,0.0,38749.4,0.0,9.43,0.0,143355.27,0.0,156739.06,158881.65,795.53
7330.28,7778.97,8.51,1702.01,310.33,0.0,0.0,8380.44,0.0,8.12,0.0,10971.22,0.0,10096.94,11317.81,684.58
23000.82,27994.46,32.56,292.41,628.89,0.0,3376.16,27085.18,3124.41,9.5,0.0,1445.19,0.0,1319.65,1306.45,683.95
17553.7,20400.46,27.35,91.93,393.93,0.0,0.0,22768.44,0.0,8.85,0.0,123.2,0.0,125.71,119.28,709.81
7333.97,8123.66,10.72,220.68,148.89,0.0,0.0,8304.33,0.0,7.92,0.0,0.0,0.0,0.0,0.0,682.71
2411.68,2325.32,3.03,822.62,61.99,0.0,0.0,2345.85,0.0,9.07,0.0,0.0,0.0,0.0,0.0,804.91
18654.1,21880.92,31.49,1237.27,681.26,0.0,0.0,22525.16,20051.07,8.42,0.0,894.02,0.0,957.95,832.65,754.75
13466.91,15646.07,21.54,1541.25,347.19,0.0,1955.84,13987.61,19272.74,8.53,0.0,125.16,0.0,113.92,111.41,715.22
11835.98,12532.79,14.02,434.32,247.73,0.0,1091.8,13625.38,1133.75,8.6,0.0,1567.89,0.0,1707.97,1673.98,732.66
19485.83,21599.03,28.32,137.84,482.05,0.0,0.0,21617.02,0.0,7.95,0.0,842.07,0.0,821.71,828.12,782.27
8809.21,8680.75,9.39,237.8,337.83,0.0,0.0,9299.5,0.0,8.3,0.0,0.0,0.0,0.0,0.0,683.95
21713.35,25159.16,26.62,832.96,652.81,0.0,0.0,24522.23,966.18,8.26,0.0,15962.24,0.0,13458.36,14486.33,704.48
11947.93,13530.93,14.4,147.34,320.96,0.0,0.0,14868.81,0.0,8.29,0.0,0.0,0.0,0.0,0.0,752.48
14785.13,16624.08,19.91,662.6,478.1,0.0,2966.16,17898.45,4259.26,7.98,0.0,4182.12,0.0,4546.72,4651.68,727.69
35927.83,40187.19,43.65,70.78,1954.93,0.0,0.0,40962.95,0.0,9.17,0.0,15.81,0.0,15.98,15.98,825.25
13922.8,15709.66,15.75,364.72,311.99,0.0,0.0,15787.54,0.0,8.37,0.0,2148.68,0.0,2016.61,2005.57,703.82
12631.84,13651.35,16.73,505.37,411.61,0.0,0.0,13850.74,0.0,8.48,0.0,4580.45,0.0,4140.29,3833.32,685.2
7513.73,8965.99,10.11,197.7,247.81,0.0,0.0,8750.23,0.0,8.15,0.0,0.0,0.0,0.0,0.0,726.29
5046.16,5755.5,4.71,879.38,142.99,0.0,2204.32,5717.91,1940.3,8.41,0.0,39.32,0.0,33.14,39.71,745.02
9821.78,12100.0,13.5,220.92,285.71,0.0,0.0,12418.85,0.0,8.1,0.0,22.67,0.0,25.11,24.7,793.85
6754.4,7800.77,11.1,839.74,376.59,0.0,801.17,8821.93,719.22,8.41,0.0,3870.49,0.0,3730.5,4051.27,695.35
5105.13,5818.86,9.53,2235.79,242.76,0.0,0.0,6284.21,5458.0,9.62,0.0,5146.3,0.0,4625.72,4396.98,731.95
3192.95,3362.81,2.8,553.22,132.52,0.0,0.0,3325.95,0.0,9.28,0.0,0.0,0.0,0.0,0.0,699.24
71130.81,83339.29,107.58,41.09,1050.48,0.0,0.0,75237.5,0.0,9.32,0.0,1421.95,0.0,1349.95,1317.87,702.51
9513.3,11695.01,16.28,200.53,154.68,0.0,0.0,11192.12,0.0,9.07,0.0,145.11,0.0,141.57,148.09,685.83
3885.29,4121.92,4.5,464.05,115.74,0.0,0.0,4378.24,0.0,8.67,0.0,0.0,0.0,0.0,0.0,803.19
12000.16,15662.85,18.31,172.89,583.71,0.0,502.21,16781.58,451.34,8.09,0.0,3.06,0.0,2.89,2.67,760.1
13605.46,16549.18,17.09,182.25,444.09,0.0,0.0,15320.86,0.0,9.21,0.0,238.54,0.0,205.57,208.47,779.83
8981.25,9673.67,11.05,259.62,330.85,0.0,805.46,11588.64,717.84,8.55,0.0,81.69,0.0,71.92,75.43,699.24
36086.43,34458.77,44.98,348.2,2522.53,0.0,2556.87,35660.31,6698.63,8.9,0.0,2724.0,0.0,3035.15,2934.59,695.35
3845.18,4077.37,2.83,391.63,179.27,0.0,0.0,4550.29,0.0,8.27,0.0,0.0,0.0,0.0,0.0,703.82
7167.98,8053.49,9.77,223.25,201.73,0.0,0.0,9100.88,0.0,8.29,0.0,0.0,0.0,0.0,0.0,745.02
3485.7,4185.45,4.67,404.45,111.08,0.0,0.0,4848.86,0.0,8.17,0.0,0.0,0.0,0.0,0.0,816.28
6780.17,8101.91,10.23,238.32,214.36,0.0,0.0,8909.33,0.0,8.24,0.0,0.0,0.0,0.0,0.0,771.82
27558.58,28301.18,29.07,109.79,1258.57,0.0,0.0,28288.76,0.0,8.03,0.0,1385.81,0.0,1198.98,1433.22,802.33
78770.36,85773.28,112.62,47.13,876.1,0.0,0.0,97622.9,2175.94,9.57,0.0,4.11,0.0,4.25,4.36,772.61
15983.09,19198.8,24.39,121.34,465.13,0.0,0.0,19326.52,0.0,9.38,0.0,85.98,0.0,86.93,74.27,833.5
20205.61,19907.22,30.38,31131.72,1300.7,0.0,0.0,22290.01,0.0,9.28,0.0,526646.72,0.0,537384.17,538429.67,777.41
6916.97,8181.63,9.16,1475.97,411.08,0.0,722.67,8804.9,2502.52,7.99,0.0,192.17,0.0,209.76,184.71,734.1
7304.95,8590.51,8.31,262.0,255.18,0.0,0.0,8645.42,0.0,8.55,0.0,297.91,0.0,291.81,297.63,694.07
4592.3,5976.62,4.77,1224.7,147.45,0.0,0.0,5466.14,0.0,8.03,0.0,4418.96,0.0,4237.86,4011.78,737.7
3034.17,3961.2,3.17,2598.31,130.77,0.0,1193.3,3835.12,1089.03,9.04,0.0,4705.3,0.0,4675.11,5514.11,780.64
22298.6,25518.38,33.3,225.94,632.44,0.0,723.37,28262.17,1412.35,8.06,0.0,1552.11,0.0,1527.22,1702.26,752.48
5391.98,6277.82,6.32,415.25,112.13,0.0,0.0,5993.07,0.0,9.46,0.0,452.32,0.0,468.12,430.95,793.01
10379.12,12157.36,14.88,317.09,399.91,0.0,0.0,13386.79,0.0,8.31,0.0,549.71,0.0,548.1,539.16,703.82
5732.89,6023.7,5.79,482.61,177.32,0.0,0.0,6035.37,0.0,9.02,0.0,0.0,0.0,0.0,0.0,824.35
3540.2,3747.5,3.82,517.22,50.22,0.0,0.0,3987.09,0.0,8.71,0.0,0.0,0.0,0.0,0.0,696.64
3364.73,3397.74,3.2,1619.2,114.35,0.0,2652.9,3676.88,2650.38,9.04,0.0,0.0,0.0,0.0,0.0,720.71
27845.48,27879.02,40.96,139.47,684.69,0.0,0.0,31022.66,908.36,9.15,0.0,410.36,0.0,358.46,374.48,710.48
16969.11,19148.64,22.0,117.08,235.29,0.0,0.0,21290.14,0.0,8.3,0.0,400.94,0.0,375.05,372.5,794.69
18148.38,19299.27,28.02,354.17,491.6,0.0,1163.97,23663.68,1016.57,9.03,0.0,3909.88,0.0,4388.39,3884.54,797.22
4988.68,5901.21,6.54,326.28,184.29,0.0,0.0,5723.71,0.0,8.92,0.0,0.0,0.0,0.0,0.0,699.24
2961.59,3298.87,2.74,642.72,80.78,0.0,0.0,3487.91,0.0,8.61,0.0,0.0,0.0,0.0,0.0,762.42
35514.42,39482.44,52.85,118.09,2029.7,0.0,0.0,45571.69,0.0,8.87,0.0,2649.53,0.0,2669.07,2576.75,732.66
7748.23,8406.18,8.52,1233.18,265.58,0.0,1063.1,8388.9,1159.02,9.47,0.0,5211.91,0.0,4912.15,5274.2,735.53
12772.83,15948.4,16.34,173.88,1335.55,0.0,0.0,16747.37,0.0,9.06,0.0,463.57,0.0,496.5,425.37,742.81
8075.91,8282.64,12.18,282.58,323.23,0.0,0.0,8680.57,0.0,8.22,0.0,0.0,0.0,0.0,0.0,779.02
6263.67,6776.5,6.37,380.74,342.34,0.0,625.67,7361.82,685.67,9.5,0.0,305.51,0.0,319.29,323.64,734.81
2586.25,3279.46,2.78,686.76,146.29,0.0,0.0,3634.36,0.0,8.99,0.0,0.0,0.0,0.0,0.0,750.98
18541.38,20355.3,26.18,123.88,307.65,0.0,0.0,19867.69,0.0,9.42,0.0,282.78,0.0,280.54,312.4,712.5
28297.87,34046.39,42.31,86.91,1261.27,0.0,0.0,31921.72,0.0,8.26,0.0,515.25,0.0,518.6,529.4,694.07
9071.02,10597.68,15.38,341.51,381.17,0.0,0.0,10327.87,0.0,8.62,0.0,1132.93,0.0,1162.32,1071.93,736.25
13274.8,16165.24,18.58,254.6,478.68,0.0,0.0,16591.48,0.0,9.07,0.0,1237.04,0.0,1107.6,1314.52,759.33
8982.65,9210.17,11.25,248.99,543.5,0.0,0.0,9954.91,201.34,8.29,0.0,424.0,0.0,358.26,390.5,706.47
8573.57,9509.42,9.95,330.67,196.49,0.0,0.0,8712.0,914.38,8.98,0.0,41.25,0.0,41.87,43.45,793.01
10555.23,12192.87,15.77,180.09,239.15,0.0,0.0,11582.47,0.0,8.94,0.0,91.74,0.0,79.77,80.67,693.43
28570.43,33077.45,37.56,550.77,744.05,0.0,0.0,29608.59,397.76,8.96,0.0,11885.95,0.0,12954.5,10969.92,829.81
7817.77,8549.26,9.66,204.33,251.0,0.0,0.0,8636.67,0.0,8.27,0.0,1.48,0.0,1.51,1.34,787.19
25973.13,30971.46,45.81,81.14,771.57,0.0,453.14,30698.61,422.4,8.06,0.0,196.06,0.0,217.4,233.2,726.99
15698.9,17996.99,17.62,455.6,540.02,0.0,2299.69,16594.06,4656.18,9.28,0.0,152.86,0.0,166.6,162.94,759.33
12253.83,14409.04,14.84,181.79,380.98,0.0,511.2,15372.45,497.9,7.99,0.0,65.49,0.0,74.13,66.7,759.33
2394.59,2691.3,2.24,724.7,109.53,0.0,0.0,2686.57,0.0,9.32,0.0,161.27,0.0,161.78,143.72,772.61
7155.62,7197.61,8.6,297.92,182.19,0.0,0.0,7124.44,0.0,9.17,0.0,241.07,0.0,213.18,245.4,703.82
3298.63,4492.07,3.92,488.52,47.54,0.0,0.0,3805.62,0.0,8.25,0.0,0.0,0.0,0.0,0.0,737.7
8101.88,9820.46,9.68,239.23,189.11,0.0,0.0,9838.78,0.0,8.23,0.0,12.16,0.0,11.75,13.26,705.15
12566.38,15101.22,18.56,151.2,589.89,0.0,0.0,14941.71,0.0,8.34,0.0,185.63,0.0,218.29,207.81,750.23
3501.55,4204.03,4.5,638.18,60.33,0.0,426.76,4069.23,448.22,8.02,0.0,40.05,0.0,41.25,41.25,797.22
8326.35,9209.54,9.22,233.0,294.06,0.0,0.0,8414.85,0.0,8.62,0.0,0.0,0.0,0.0,0.0,703.82
4133.13,4745.64,3.53,510.6,87.66,0.0,0.0,4698.01,0.0,9.36,0.0,71.38,0.0,66.44,69.02,764.75
22112.43,21542.47,31.98,439.25,657.59,0.0,804.6,22084.71,3213.37,8.66,0.0,3116.17,0.0,3089.08,2651.07,830.73
40752.53,50026.13,63.4,223.93,701.18,0.0,2003.77,49617.76,2221.53,9.5,0.0,5425.65,0.0,5599.59,5156.95,744.28
2525.26,3163.67,2.67,625.05,166.42,0.0,0.0,3096.27,0.0,8.73,0.0,168.79,0.0,172.09,163.82,713.18
11978.6,13894.29,14.05,190.13,292.15,0.0,0.0,12473.75,0.0,8.03,0.0,239.23,0.0,253.05,257.26,774.21
10415.04,11560.39,12.95,239.77,392.6,0.0,797.77,11750.71,722.67,8.32,0.0,85.65,0.0,81.29,86.01,705.15
6869.98,8063.3,9.67,354.98,279.78,0.0,0.0,8048.86,0.0,9.29,0.0,195.58,0.0,213.85,196.73,697.29
4570.75,5786.22,6.26,523.83,112.06,0.0,0.0,6383.79,0.0,8.14,0.0,911.82,0.0,858.49,943.01,715.22
11887.93,14423.43,17.18,125.26,300.42,0.0,0.0,13318.49,0.0,8.51,0.0,228.46,0.0,228.94,215.25,716.83
14985.47,16285.42,24.62,266.59,483.57,0.0,0.0,16680.15,0.0,8.45,0.0,3249.79,0.0,3232.48,3313.65,672.07
6247.07,7623.7,10.52,396.44,218.96,0.0,0.0,7438.45,628.19,7.97,0.0,579.02,0.0,511.76,528.96,788.98
7972.47,9883.81,11.39,332.93,174.26,0.0,0.0,8463.26,0.0,8.19,0.0,825.8,0.0,772.4,758.19,738.86
25320.51,34321.69,39.33,209.35,874.38,0.0,0.0,34859.96,0.0,7.97,0.0,4566.75,0.0,4436.67,4694.56,692.06
4777.59,5598.35,4.43,274.02,50.1,0.0,0.0,5224.57,0.0,8.16,0.0,0.0,0.0,0.0,0.0,688.1
26889.06,30937.87,43.73,531.75,603.79,0.0,0.0,29324.49,876.3,9.5,0.0,12431.06,0.0,13391.46,12041.83,675.22
21330.37,21281.72,27.04,695.6,1558.77,0.0,0.0,22988.71,3032.33,9.09,0.0,9521.84,0.0,8069.21,8421.75,709.77
14246.99,16866.0,19.36,266.13,332.54,0.0,817.17,14360.07,1558.28,9.02,0.0,971.42,0.0,830.7,867.17,731.37
5255.02,5904.67,7.28,248.51,205.43,0.0,0.0,6421.65,0.0,9.43,0.0,47.38,0.0,49.11,44.97,716.12
3742.41,4909.82,4.58,332.94,40.73,0.0,0.0,4281.12,0.0,9.51,0.0,148.27,0.0,156.38,154.39,782.99
13983.49,13780.84,16.83,289.16,469.07,0.0,1511.53,16381.46,1643.25,8.21,0.0,804.16,0.0,794.37,814.19,740.38
10555.19,12248.02,12.75,108.78,355.68,0.0,0.0,11352.83,0.0,8.62,0.0,0.0,0.0,0.0,0.0,664.64
8212.92,9122.32,11.75,1773.95,203.69,0.0,771.59,8761.99,705.72,9.6,0.0,12442.97,0.0,14069.93,12896.31,731.37
